"date","time","size","r_version","r_arch","r_os","package","version","country","ip_id"
"2015-04-01","00:37:52",438413,"3.1.2","x86_64","mingw32","RNeXML","2.0.1","US",8
"2015-04-01","00:37:53",177802,"3.1.2","x86_64","mingw32","lmtest","0.9-33","BR",72
"2015-04-01","00:37:50",125393,"3.1.2","x86_64","mingw32","nonlinearTseries","0.2.1","US",68
"2015-04-01","00:37:49",426903,"3.1.2","x86_64","mingw32","RNCEP","1.0.7","US",8
"2015-04-01","00:37:11",11238,"3.1.2","x86_64","mingw32","labeling","0.3","NZ",52
"2015-04-01","00:37:46",212607,"3.1.3","x86_64","linux-gnu","TSA","1.01","BR",73
"2015-04-01","00:37:53",576652,"3.0.2","x86_64","linux-gnu","RNetCDF","1.6.3-1","US",8
"2015-04-01","00:37:57",39294,"3.1.2","x86_64","mingw32","evaluate","0.5.5","US",74
"2015-04-01","00:37:57",51409,"3.1.2","x86_64","linux-gnu","formatR","1.1","US",74
"2015-04-01","00:37:58",86684,"2.13.1","x86_64","mingw32","htmltools","0.2.6","US",74
"2015-04-01","00:37:16",531275,"2.13.1","x86_64","mingw32","proto","0.3-10","NZ",52
"2015-04-01","00:37:59",52260,"3.1.2","x86_64","linux-gnu","ROAuth","0.9.6","US",8
"2015-04-01","00:37:48",849249,"3.1.2","x86_64","linux-gnu","pander","0.5.1","BR",75
"2015-04-01","00:37:57",35559,"3.1.2","x86_64","mingw32","mime","0.3","US",74
"2015-04-01","00:37:12",393750,"3.1.2","x86_64","mingw32","plyr","1.8.1","NZ",52
"2015-04-01","00:37:57",165079,"3.1.2","x86_64","mingw32","markdown","0.7.4","US",74
"2015-04-01","00:37:58",180600,"3.1.3","x86_64","mingw32","yaml","2.1.13","US",74
"2015-04-01","00:37:54",302775,"3.1.3","x86_64","mingw32","RNetLogo","1.0-1","US",8
"2015-04-01","00:36:44",23233,"3.1.3","x86_64","mingw32","mime","0.3","HK",15
"2015-04-01","00:36:56",889149,"3.1.3","x86_64","mingw32","rpart","4.1-9","HK",15
"2015-04-01","00:37:10",20182,"3.1.2","x86_64","mingw32","gtable","0.1.2","US",10
"2015-04-01","00:38:03",39867,"3.1.2","x86_64","mingw32","labeling","0.3","GB",76
"2015-04-01","00:38:02",3998276,"3.1.2","x86_64","mingw32","ROC632","0.6","US",8
"2015-04-01","00:38:05",1518036,"3.1.2","x86_64","mingw32","ROCt","0.8","US",8
"2015-04-01","00:38:02",26296,"3.0.1","i386","mingw32","sciplot","1.1-0","US",77
"2015-04-01","00:37:57",152451,"3.1.3","x86_64","mingw32","digest","0.6.8","US",74
"2015-04-01","00:37:57",34615,"3.1.2","x86_64","mingw32","highr","0.4.1","US",74
"2015-04-01","00:37:57",643355,"3.1.2","x86_64","mingw32","knitr","1.9","US",74
"2015-04-01","00:37:58",36535,"3.1.2","x86_64","mingw32","bitops","1.0-6","US",74
"2015-04-01","00:37:11",17746,"3.1.1","x86_64","linux-gnu","highr","0.4.1","US",54
"2015-04-01","00:37:27",131272,"2.14.2","x86_64","mingw32","devtools","1.7.0","KR",56
"2015-04-01","00:37:59",1840843,"3.1.3","x86_64","mingw32","RNiftyReg","1.1.3","US",8
"2015-04-01","00:37:10",84836,"3.1.2","x86_64","linux-gnu","dichromat","2.0-0","US",10
"2015-04-01","00:36:45",767927,"3.1.2","x86_64","mingw32","gdata","2.8.2","ES",21
"2015-04-01","00:36:52",767927,"3.1.2","x86_64","mingw32","gdata","2.8.2","ES",21
"2015-04-01","00:37:10",11238,"3.1.2","x86_64","mingw32","labeling","0.3","US",10
"2015-04-01","00:38:05",13385,"3.1.2","x86_64","mingw32","codetools","0.2-11","US",10
"2015-04-01","00:38:04",152328,"3.1.3","x86_64","linux-gnu","ROCR","1.0-7","US",8
"2015-04-01","00:38:04",29800,"3.1.2","x86_64","mingw32","ROCS","1.2","US",8
"2015-04-01","00:38:07",28610,"3.1.3","i386","mingw32","ROCwoGS","1.0","US",8
"2015-04-01","00:37:54",705389,"3.1.2","x86_64","mingw32","party","1.0-20","ID",78
"2015-04-01","00:37:50",759916,"3.1.2","x86_64","mingw32","rJava","0.9-6","US",67
"2015-04-01","00:37:52",9485618,"3.1.3","x86_64","linux-gnu","xlsxjars","0.6.1","US",67
"2015-04-01","00:37:52",401464,"3.1.3","x86_64","linux-gnu","xlsx","0.5.7","US",67
"2015-04-01","00:38:03",36539,"3.1.3","x86_64","linux-gnu","bitops","1.0-6","AU",79
"2015-04-01","00:38:03",230024,"3.1.2","x86_64","mingw32","caTools","1.17.1","AU",79
"2015-04-01","00:38:04",552490,"3.1.2","x86_64","mingw32","gplots","2.16.0","AU",79
"2015-04-01","00:38:06",152327,"3.1.2","x86_64","mingw32","ROCR","1.0-7","AU",79
"2015-04-01","00:37:48",730982,"3.1.2","x86_64","mingw32","sm","2.2-5.4","MX",62
"2015-04-01","00:35:53",1688341,"3.1.2","x86_64","linux-gnu","rgeos","0.3-8","DE",80
"2015-04-01","00:38:09",151234,"3.1.2","x86_64","mingw32","RODBCext","0.2.3","US",8
"2015-04-01","00:38:11",10716,"3.1.2","x86_64","mingw32","ROI.plugin.glpk","0.0-2","US",8
"2015-04-01","00:38:11",11402,"3.1.2","x86_64","mingw32","ROI.plugin.quadprog","0.0-2","US",8
"2015-04-01","00:38:08",16986,"3.1.2","x86_64","mingw32","curl","0.5","US",39
"2015-04-01","00:38:03",382462,"3.1.2","x86_64","mingw32","xlsx","0.5.0","CN",51
"2015-04-01","00:37:40",59220,"3.1.2","x86_64","mingw32","neuralnet","1.32","ID",78
"2015-04-01","00:37:10",531275,"3.1.2","x86_64","mingw32","proto","0.3-10","US",10
"2015-04-01","00:38:10",120264,"3.1.2","x86_64","mingw32","RODM","1.1","US",8
"2015-04-01","00:37:58",230023,"3.1.2","x86_64","mingw32","caTools","1.17.1","US",74
"2015-04-01","00:38:11",102128,"3.1.2","x86_64","mingw32","ROI","0.1-0","US",8
"2015-04-01","00:38:12",84886,"3.1.2","x86_64","mingw32","ROSE","0.0-3","US",8
"2015-04-01","00:37:49",35211,"3.1.2","x86_64","mingw32","reshape2","1.4.1","NZ",52
"2015-04-01","00:38:16",1009460,"3.0.2","x86_64","linux-gnu","ROptEstOld","0.9.2","US",8
"2015-04-01","00:37:59",643360,"3.1.2","x86_64","linux-gnu","knitr","1.9","BR",75
"2015-04-01","00:38:09",829711,"3.1.2","x86_64","mingw32","RODBC","1.3-11","US",8
"2015-04-01","00:38:14",688312,"3.1.2","x86_64","mingw32","RObsDat","15.02","US",8
"2015-04-01","00:35:18",354493,"3.1.2","x86_64","mingw32","lattice","0.20-31","KR",20
"2015-04-01","00:37:14",35209,"3.0.2","x86_64","linux-gnu","reshape2","1.4.1","NZ",52
"2015-04-01","00:37:18",2351723,"3.1.3","x86_64","darwin13.4.0","ggplot2","1.0.1","NZ",52
"2015-04-01","00:38:11",11744,"3.0.2","x86_64","linux-gnu","ROI.plugin.symphony","0.0-2","US",8
"2015-04-01","00:38:19",815365,"3.1.2","x86_64","linux-gnu","ROptEst","0.9","US",8
"2015-04-01","00:38:21",612944,"3.1.3","x86_64","linux-gnu","ROptRegTS","0.9.1","US",8
"2015-04-01","00:38:22",18104,"3.1.3","x86_64","darwin13.4.0","RPCLR","1.0","US",8
"2015-04-01","00:37:11",2351723,"3.1.2","x86_64","mingw32","ggplot2","1.0.1","US",10
"2015-04-01","00:38:02",389866,"3.1.3","x86_64","darwin13.4.0","colorspace","1.2-6","US",81
"2015-04-01","00:38:03",75811,"3.1.0","x86_64","darwin13.1.0","stringr","0.6.2","US",81
"2015-04-01","00:38:03",148240,"3.1.3","x86_64","darwin13.4.0","dichromat","2.0-0","US",81
"2015-04-01","00:38:03",126851,"3.1.3","x86_64","linux-gnu","munsell","0.4.2","US",81
"2015-04-01","00:38:03",41360,"3.1.1","x86_64","linux-gnu","labeling","0.3","US",81
"2015-04-01","00:38:06",1155433,"3.1.2","x86_64","mingw32","plyr","1.8.1","US",81
"2015-04-01","00:38:06",64362,"3.1.2","x86_64","mingw32","gtable","0.1.2","US",81
"2015-04-01","00:38:07",504726,"3.1.3","x86_64","darwin13.4.0","reshape2","1.4.1","US",81
"2015-04-01","00:38:07",152164,"3.1.3","x86_64","darwin13.4.0","scales","0.2.4","US",81
"2015-04-01","00:38:07",458986,"3.1.3","x86_64","darwin13.4.0","proto","0.3-10","US",81
"2015-04-01","00:38:09",2677096,"3.1.3","x86_64","darwin13.4.0","ggplot2","1.0.1","US",81
"2015-04-01","00:37:57",75806,"3.1.3","x86_64","mingw32","stringr","0.6.2","US",74
"2015-04-01","00:37:21",83824,"3.1.2","x86_64","mingw32","brew","1.0-6","KR",56
"2015-04-01","00:38:15",25007,"3.1.3","i386","mingw32","KernSmooth","2.23-14","US",10
"2015-04-01","00:38:15",56613,NA,NA,NA,"delftfews","0.3-136","FR",4
"2015-04-01","00:38:24",221344,"3.1.3","i386","mingw32","RPMM","1.20","US",8
"2015-04-01","00:38:24",37928,"3.1.3","i386","mingw32","RPPairwiseDesign","1.0","US",8
"2015-04-01","00:38:23",116845,"3.1.3","i386","mingw32","RPMG","2.1-5","US",8
"2015-04-01","00:37:23",248043,"3.1.3","i386","mingw32","httr","0.6.1","KR",56
"2015-04-01","00:38:21",46244,"3.1.3","i386","mingw32","classInt","0.1-22","US",82
"2015-04-01","00:37:23",879125,"3.1.3","i386","mingw32","RCurl","1.95-4.5","KR",56
"2015-04-01","00:37:09",247545,"3.1.3","i386","mingw32","colorspace","1.2-6","US",10
"2015-04-01","00:38:16",1148895,"3.1.3","i386","mingw32","RJSONIO","1.3-0","NZ",52
"2015-04-01","00:38:21",480114,"3.1.3","i386","mingw32","e1071","1.6-4","US",82
"2015-04-01","00:38:21",179056,"3.1.3","i386","mingw32","RPANDA","1.0","US",8
"2015-04-01","00:38:32",24753,"3.1.3","i386","mingw32","RColorBrewer","1.1-2","US",83
"2015-04-01","00:38:29",1897973,"3.1.2","x86_64","mingw32","XML","3.98-1.1","US",84
"2015-04-01","00:38:20",650268,"3.0.2","x86_64","linux-gnu","plotrix","3.5-11","US",83
"2015-04-01","00:38:15",12048,"3.1.2","x86_64","mingw32","RColorBrewer","1.1-2","US",85
"2015-04-01","00:37:30",1922660,"3.1.2","x86_64","mingw32","rgl","0.95.1201","US",68
"2015-04-01","00:38:26",435421,"3.1.3","x86_64","darwin10.8.0","RPostgreSQL","0.4","US",8
"2015-04-01","00:36:46",14616,NA,NA,NA,"plotrix","3.5-11","CN",9
"2015-04-01","00:38:33",2221389,"3.1.3","x86_64","linux-gnu","RProtoBuf","0.4.2","US",8
"2015-04-01","00:38:05",155855,"3.0.2","x86_64","linux-gnu","scales","0.2.4","GB",76
"2015-04-01","00:38:08",382798,"3.1.2","x86_64","mingw32","foreach","1.4.2","GB",76
"2015-04-01","00:38:12",129603,"3.1.2","x86_64","mingw32","reshape","0.8.5","GB",76
"2015-04-01","00:38:32",413633,"3.1.2","x86_64","mingw32","BatchJobs","1.6","GB",76
"2015-04-01","00:38:13",401466,"3.1.2","x86_64","mingw32","xlsx","0.5.7","US",67
"2015-04-01","00:38:33",25427,"3.1.2","x86_64","mingw32","RPublica","0.1.2","US",8
"2015-04-01","00:38:23",896773,"3.1.2","x86_64","mingw32","zoo","1.7-12","JP",86
"2015-04-01","00:38:24",35568,"3.1.3","x86_64","linux-gnu","mime","0.3","JP",86
"2015-04-01","00:38:25",803627,"3.1.2","x86_64","linux-gnu","SparseM","1.6","JP",86
"2015-04-01","00:38:26",162210,"3.1.3","x86_64","mingw32","Formula","1.2-0","JP",86
"2015-04-01","00:38:27",2063666,"3.1.3","x86_64","mingw32","latticeExtra","0.6-26","JP",86
"2015-04-01","00:38:28",69754,"3.1.3","x86_64","mingw32","acepack","1.3-3.3","JP",86
"2015-04-01","00:38:31",1499014,"3.1.3","x86_64","mingw32","sp","1.0-17","JP",86
"2015-04-01","00:38:31",223380,"3.1.2","x86_64","mingw32","mvtnorm","1.0-2","JP",86
"2015-04-01","00:38:37",5209190,"3.1.2","x86_64","mingw32","TH.data","1.0-6","JP",86
"2015-04-01","00:38:37",504715,"3.1.1","x86_64","mingw32","sandwich","2.3-3","JP",86
"2015-04-01","00:38:38",39295,"3.1.2","x86_64","mingw32","evaluate","0.5.5","JP",86
"2015-04-01","00:38:38",51410,"3.1.2","x86_64","mingw32","formatR","1.1","JP",86
"2015-04-01","00:38:38",34616,"3.1.2","x86_64","linux-gnu","highr","0.4.1","JP",86
"2015-04-01","00:38:34",56713,"3.0.2","x86_64","mingw32","RPyGeo","0.9-3","US",8
"2015-04-01","00:37:24",4720,"3.0.2","x86_64","mingw32","memoise","0.2.1","KR",56
"2015-04-01","00:38:33",28467,"3.0.2","x86_64","mingw32","RPushbullet","0.2.0","US",8
"2015-04-01","00:38:35",376456,"3.0.2","x86_64","mingw32","RQDA","0.2-7","US",8
"2015-04-01","00:38:35",37732,"3.0.2","x86_64","mingw32","repmis","0.4","US",87
"2015-04-01","00:38:40",47583,"3.0.2","x86_64","mingw32","nsprcomp","0.5","US",88
"2015-04-01","00:38:24",759902,"3.1.2","x86_64","mingw32","ggvis","0.4.1","NZ",52
"2015-04-01","00:37:27",111725,"3.1.2","x86_64","mingw32","roxygen2","4.1.0","KR",56
"2015-04-01","00:38:38",36536,"3.1.1","x86_64","mingw32","bitops","1.0-6","US",89
"2015-04-01","00:38:39",122562,"3.1.1","x86_64","mingw32","gtools","3.4.1","US",89
"2015-04-01","00:38:42",34296,"3.1.1","x86_64","mingw32","DEoptimR","1.0-2","US",90
"2015-04-01","00:38:42",223380,"3.1.2","x86_64","mingw32","mvtnorm","1.0-2","US",90
"2015-04-01","00:38:42",431873,"3.1.3","x86_64","darwin13.4.0","pcaPP","1.9-60","US",90
"2015-04-01","00:38:43",58167,"3.1.3","x86_64","darwin13.4.0","fit.models","0.5-10","US",90
"2015-04-01","00:37:59",950264,"3.1.3","x86_64","darwin13.4.0","data.table","1.9.4","NZ",52
"2015-04-01","00:38:07",333722,"3.1.3","x86_64","darwin13.4.0","foreign","0.8-63","US",10
"2015-04-01","00:38:26",770668,"3.1.3","x86_64","darwin13.4.0","R.oo","1.19.0","MX",24
"2015-04-01","00:38:26",57232,"3.1.3","x86_64","linux-gnu","R.methodsS3","1.7.0","MX",24
"2015-04-01","00:38:29",966098,"3.1.3","x86_64","darwin13.4.0","R.utils","2.0.0","MX",24
"2015-04-01","00:38:30",177020,"3.1.3","x86_64","darwin13.4.0","SDMTools","1.1-221","MX",24
"2015-04-01","00:38:48",436830,"3.1.3","x86_64","darwin13.4.0","RRreg","0.3.0","US",8
"2015-04-01","00:38:48",116508,"3.1.3","x86_64","darwin13.4.0","RSADBE","1.0","US",8
"2015-04-01","00:38:42",1805353,"3.1.3","x86_64","darwin13.4.0","arules","1.1-6","US",91
"2015-04-01","00:38:45",8801342,"3.1.3","x86_64","darwin13.4.0","RQuantLib","0.4.0","US",8
"2015-04-01","00:38:46",167885,"3.1.2","x86_64","mingw32","RRF","1.6","US",8
"2015-04-01","00:38:19",354495,"3.1.2","x86_64","mingw32","lattice","0.20-31","US",10
"2015-04-01","00:38:12",2071482,"3.1.3","x86_64","darwin13.4.0","maps","2.3-9","NZ",92
"2015-04-01","00:38:17",81549,"3.1.3","x86_64","darwin13.4.0","mapproj","1.2-2","NZ",92
"2015-04-01","00:38:18",255960,"3.1.3","x86_64","linux-gnu","signal","0.7-4","NZ",92
"2015-04-01","00:38:21",729251,"3.1.1","x86_64","darwin13.1.0","fftw","1.0-3","NZ",92
"2015-04-01","00:38:31",1016914,"3.1.3","x86_64","mingw32","pracma","1.8.3","NZ",92
"2015-04-01","00:38:45",3202521,"3.1.3","x86_64","mingw32","oce","0.9-14","NZ",92
"2015-04-01","00:38:50",213335,"3.1.3","x86_64","mingw32","RSA","0.9.8","US",8
"2015-04-01","00:38:52",733884,"3.1.3","x86_64","mingw32","RSDA","1.2","US",8
"2015-04-01","00:38:02",849239,"3.1.3","x86_64","mingw32","pander","0.5.1","US",42
"2015-04-01","00:38:04",534750,"3.1.3","x86_64","mingw32","ggthemes","2.1.2","US",42
"2015-04-01","00:38:08",152160,"3.1.3","x86_64","mingw32","scales","0.2.4","US",42
"2015-04-01","00:38:49",302806,"3.1.3","x86_64","mingw32","RSAGA","0.93-6","US",8
"2015-04-01","00:37:14",34893,NA,NA,NA,"AnalyzeFMRI","1.1-16","FR",38
"2015-04-01","00:38:49",37941,"3.1.2","x86_64","mingw32","quadprog","1.5-5","US",83
"2015-04-01","00:38:05",455658,"3.1.3","x86_64","darwin13.4.0","proto","0.3-10","GB",76
"2015-04-01","00:38:37",2066845,"3.1.3","x86_64","darwin13.4.0","latticeExtra","0.6-26","US",83
"2015-04-01","00:38:00",395327,"3.1.3","x86_64","darwin13.4.0","colorspace","1.2-6","GB",76
"2015-04-01","00:38:53",361690,"3.1.3","x86_64","darwin13.4.0","directlabels","2013.6.15","US",83
"2015-04-01","00:37:58",36751,"3.1.3","x86_64","darwin13.4.0","chron","2.3-45","NZ",52
"2015-04-01","00:38:04",63655,"3.1.2","x86_64","mingw32","gtable","0.1.2","GB",76
"2015-04-01","00:38:05",205985,"3.1.2","x86_64","mingw32","reshape2","1.4.1","GB",76
"2015-04-01","00:38:10",278491,"3.1.3","x86_64","darwin13.4.0","checkmate","1.5.2","GB",76
"2015-04-01","00:38:11",2663254,"3.1.3","x86_64","darwin13.4.0","ggplot2","1.0.1","GB",76
"2015-04-01","00:39:01",112944,NA,NA,NA,"coin","0.6-9","FR",4
"2015-04-01","00:38:04",128337,"3.1.3","x86_64","linux-gnu","digest","0.6.8","GB",76
"2015-04-01","00:38:10",28798,"3.1.2","x86_64","mingw32","sendmailR","1.2-1","GB",76
"2015-04-01","00:38:13",14710,NA,NA,NA,"NLPutils","0.0-1","FR",38
"2015-04-01","00:38:59",1867105,"3.1.2","x86_64","linux-gnu","RSGHB","1.0.2","US",8
"2015-04-01","00:38:58",3316995,"3.1.2","x86_64","linux-gnu","RSEIS","3.3-3","US",8
"2015-04-01","00:38:03",127188,"3.1.3","x86_64","linux-gnu","munsell","0.4.2","GB",76
"2015-04-01","00:38:03",23164,"3.1.2","x86_64","mingw32","base64enc","0.1-2","GB",76
"2015-04-01","00:38:20",1305926,"3.1.3","x86_64","linux-gnu","shiny","0.11.1","NZ",52
"2015-04-01","00:38:25",276313,"3.1.3","x86_64","linux-gnu","foreign","0.8-63","US",93
"2015-04-01","00:38:39",45411,"3.1.3","x86_64","linux-gnu","assertthat","0.1","US",67
"2015-04-01","00:38:39",123754,"3.1.2","x86_64","mingw32","R6","2.0.1","US",67
"2015-04-01","00:38:40",3191975,"3.1.2","x86_64","mingw32","Rcpp","0.11.5","US",67
"2015-04-01","00:38:40",152267,"3.1.2","x86_64","mingw32","magrittr","1.5","US",67
"2015-04-01","00:38:40",63325,"3.1.3","x86_64","linux-gnu","lazyeval","0.1.10","US",67
"2015-04-01","00:38:40",154285,"3.1.2","x86_64","mingw32","DBI","0.3.1","US",67
"2015-04-01","00:38:43",12472577,"3.1.3","x86_64","mingw32","BH","1.55.0-3","US",67
"2015-04-01","00:38:43",2597272,"3.1.3","x86_64","mingw32","dplyr","0.4.1","US",67
"2015-04-01","00:39:05",38036,"3.1.1","x86_64","linux-gnu","repmis","0.4.2","US",94
"2015-04-01","00:38:46",219279,"3.1.2","x86_64","mingw32","ISwR","2.0-6","US",95
"2015-04-01","00:38:02",145961,"3.1.3","x86_64","linux-gnu","dichromat","2.0-0","GB",76
"2015-04-01","00:38:08",275053,"3.1.3","i386","mingw32","BBmisc","1.9","GB",76
"2015-04-01","00:38:09",98552,"3.1.3","i386","mingw32","brew","1.0-6","GB",76
"2015-04-01","00:38:10",73314,"3.1.3","i386","mingw32","stringr","0.6.2","GB",76
"2015-04-01","00:38:11",95869,"3.1.3","i386","mingw32","gridExtra","0.9.1","GB",76
"2015-04-01","00:39:02",601141,"3.1.3","i386","mingw32","RSKC","2.4.1","US",8
"2015-04-01","00:39:09",354031,"3.1.3","i386","mingw32","RSQLServer","0.1.1","US",8
"2015-04-01","00:38:02",2949221,"3.1.3","i386","mingw32","Rcpp","0.11.5","GB",76
"2015-04-01","00:38:03",310134,"3.1.3","i386","mingw32","iterators","1.0.7","GB",76
"2015-04-01","00:38:04",868499,"3.1.3","i386","mingw32","plyr","1.8.1","GB",76
"2015-04-01","00:38:17",350722,"3.1.3","i386","mingw32","xtable","1.7-4","NZ",52
"2015-04-01","00:39:06",1690917,"3.1.3","i386","mingw32","RSNNS","0.4-6","US",8
"2015-04-01","00:39:12",427261,"3.1.3","x86_64","mingw32","meta","4.1-0","US",96
"2015-04-01","00:37:57",280614,"3.1.3","x86_64","mingw32","cluster","2.0.1","US",10
"2015-04-01","00:38:24",1719354,"3.1.3","x86_64","mingw32","Matrix","1.1-5","US",10
"2015-04-01","00:38:22",31754,"3.1.3","x86_64","mingw32","htmltools","0.2.6","NZ",52
"2015-04-01","00:39:08",808111,"3.1.2","x86_64","mingw32","RSNPset","0.4","US",8
"2015-04-01","00:36:13",51115,"3.1.2","x86_64","mingw32","checkmate","1.5.2","KR",20
"2015-04-01","00:39:08",121075,"3.1.3","x86_64","linux-gnu","R6","2.0.1","NZ",52
"2015-04-01","00:39:09",9251,"3.1.3","x86_64","linux-gnu","bitops","1.0-6","NZ",52
"2015-04-01","00:38:45",829635,"3.1.2","x86_64","mingw32","gdata","2.13.3","US",89
"2015-04-01","00:38:47",230024,"3.1.3","x86_64","linux-gnu","caTools","1.17.1","US",89
"2015-04-01","00:38:52",552490,"3.1.3","x86_64","darwin13.4.0","gplots","2.16.0","US",89
"2015-04-01","00:39:15",14621,NA,NA,NA,"msgl","2.0.125.1","FR",38
"2015-04-01","00:37:52",17440,NA,NA,NA,"R4dfp","0.1-9","FR",38
"2015-04-01","00:39:17",2354311,"3.0.2","x86_64","darwin10.8.0","Rcpp","0.11.5","US",97
"2015-04-01","00:39:08",139140,"3.1.2","x86_64","mingw32","lawstat","2.5","US",49
"2015-04-01","00:39:11",86791,"3.1.2","x86_64","mingw32","packrat","0.4.3","US",98
"2015-04-01","00:39:11",170942,"3.1.2","x86_64","mingw32","packrat","0.4.3","US",98
"2015-04-01","00:38:39",16988,"3.1.3","x86_64","linux-gnu","curl","0.5","US",39
"2015-04-01","00:39:01",56614,NA,NA,NA,"urca","1.2-2","FR",4
"2015-04-01","00:39:18",322962,"3.1.1","x86_64","mingw32","RSelenium","1.3.5","US",8
"2015-04-01","00:39:19",28222,"3.1.1","x86_64","mingw32","whisker","0.3-2","US",97
"2015-04-01","00:38:39",165080,"3.1.1","x86_64","darwin13.1.0","markdown","0.7.4","JP",86
"2015-04-01","00:38:42",2045922,"3.1.1","x86_64","linux-gnu","quantreg","5.11","JP",86
"2015-04-01","00:38:43",1590423,"3.1.3","x86_64","linux-gnu","Hmisc","3.15-0","JP",86
"2015-04-01","00:38:44",81600,"3.1.2","x86_64","mingw32","mapproj","1.2-2","JP",86
"2015-04-01","00:38:45",2071456,"3.1.1","i386","mingw32","maps","2.3-9","JP",86
"2015-04-01","00:38:47",777855,"3.1.3","x86_64","linux-gnu","hexbin","1.27.0","JP",86
"2015-04-01","00:38:48",1738752,"3.1.2","x86_64","mingw32","maptools","0.8-34","JP",86
"2015-04-01","00:38:49",631166,"3.1.2","x86_64","mingw32","multcomp","1.4-0","JP",86
"2015-04-01","00:38:50",251555,"3.1.2","x86_64","mingw32","testthat","0.9.1","JP",86
"2015-04-01","00:38:51",643356,"3.1.3","x86_64","linux-gnu","knitr","1.9","JP",86
"2015-04-01","00:38:53",2677100,"2.14.2","x86_64","mingw32","ggplot2","1.0.1","JP",86
"2015-04-01","00:38:33",51410,"3.1.3","x86_64","darwin13.4.0","formatR","1.1","US",99
"2015-04-01","00:38:33",34616,"3.1.3","x86_64","mingw32","highr","0.4.1","US",99
"2015-04-01","00:38:33",730326,"3.1.3","x86_64","mingw32","lattice","0.20-31","US",99
"2015-04-01","00:38:33",35564,"3.1.3","x86_64","mingw32","mime","0.3","US",99
"2015-04-01","00:39:17",144109,"3.1.3","x86_64","mingw32","RSeed","0.1.31","US",8
"2015-04-01","00:39:17",1291091,"3.1.3","x86_64","mingw32","RSclient","0.7-2","US",8
"2015-04-01","00:36:14",7876,"3.1.3","x86_64","mingw32","sendmailR","1.2-1","KR",20
"2015-04-01","00:38:14",427037,"3.1.3","x86_64","mingw32","httpuv","1.3.2","NZ",52
"2015-04-01","00:39:13",1211683,"3.1.3","x86_64","darwin13.4.0","RSQLite","1.0.0","US",8
"2015-04-01","00:39:09",83833,"3.1.2","x86_64","mingw32","brew","1.0-6","NZ",52
"2015-04-01","00:39:09",56613,NA,NA,NA,"OrdMonReg","1.0.3","FR",4
"2015-04-01","00:38:10",40913,"3.1.2","x86_64","mingw32","fail","1.2","GB",76
"2015-04-01","00:39:21",417725,"3.1.3","x86_64","mingw32","jsonlite","0.9.15","US",97
"2015-04-01","00:39:15",12805,"3.1.2","x86_64","mingw32","mime","0.3","US",97
"2015-04-01","00:39:26",3743929,"3.1.2","x86_64","mingw32","copula","0.999-13","CA",100
"2015-04-01","00:38:45",2960586,"3.1.2","x86_64","mingw32","robustbase","0.92-3","US",90
"2015-04-01","00:38:47",1311822,"3.1.2","x86_64","mingw32","rrcov","1.3-8","US",90
"2015-04-01","00:38:48",545312,"3.1.3","x86_64","linux-gnu","robust","0.4-16","US",90
"2015-04-01","00:36:16",110703,"3.1.2","x86_64","mingw32","BatchJobs","1.6","KR",20
"2015-04-01","00:37:38",14621,NA,NA,NA,"bayesQR","2.2","FR",38
"2015-04-01","00:39:04",72400,NA,NA,NA,"drfit","0.05-86","FR",4
